iteration,config,value,elapsed_time
0,"{'Spouts': 3.0, 'Max_spout': 100.0, 'Sorters': 6.0, 'Emit_freq': 120.0, 'Chunk_size': 2000000.0, 'Message_size': 100000.0}",0.0018131588115550823,1
1,"{'Spouts': 1.0, 'Max_spout': 10.0, 'Sorters': 9.0, 'Emit_freq': 120.0, 'Chunk_size': 10000000.0, 'Message_size': 1000.0}",1.0281851136273445e-05,1
2,"{'Spouts': 1.0, 'Max_spout': 1000.0, 'Sorters': 15.0, 'Emit_freq': 120.0, 'Chunk_size': 1000000.0, 'Message_size': 100000.0}",0.0037856560834526043,1
3,"{'Spouts': 3.0, 'Max_spout': 10000.0, 'Sorters': 2.0, 'Emit_freq': 300.0, 'Chunk_size': 100000.0, 'Message_size': 1000.0}",0.2893976867994392,1
4,"{'Spouts': 3.0, 'Max_spout': 1000.0, 'Sorters': 2.0, 'Emit_freq': 120.0, 'Chunk_size': 2000000.0, 'Message_size': 100000.0}",0.3115968109273821,1
5,"{'Spouts': 1.0, 'Max_spout': 10000.0, 'Sorters': 15.0, 'Emit_freq': 120.0, 'Chunk_size': 10000000.0, 'Message_size': 1000.0}",0.017784060971290816,1
6,"{'Spouts': 1.0, 'Max_spout': 100.0, 'Sorters': 9.0, 'Emit_freq': 120.0, 'Chunk_size': 1000000.0, 'Message_size': 100000.0}",0.0005463978969857397,1
7,"{'Spouts': 3.0, 'Max_spout': 10.0, 'Sorters': 6.0, 'Emit_freq': 300.0, 'Chunk_size': 100000.0, 'Message_size': 1000.0}",0.00042385642838838056,1
8,"{'Spouts': 3.0, 'Max_spout': 10.0, 'Sorters': 12.0, 'Emit_freq': 1.0, 'Chunk_size': 10000000.0, 'Message_size': 100000.0}",0.0008265214749892946,1
9,"{'Spouts': 1.0, 'Max_spout': 100.0, 'Sorters': 3.0, 'Emit_freq': 10.0, 'Chunk_size': 2000000.0, 'Message_size': 1000.0}",0.0004990627996234176,1
10,"{'Spouts': 1.0, 'Max_spout': 10000.0, 'Sorters': 1.0, 'Emit_freq': 10.0, 'Chunk_size': 100000.0, 'Message_size': 100000.0}",0.8877087106368644,1
11,"{'Spouts': 3.0, 'Max_spout': 1000.0, 'Sorters': 18.0, 'Emit_freq': 10.0, 'Chunk_size': 1000000.0, 'Message_size': 1000.0}",0.0063205599592296435,1
12,"{'Spouts': 3.0, 'Max_spout': 10000.0, 'Sorters': 18.0, 'Emit_freq': 1.0, 'Chunk_size': 10000000.0, 'Message_size': 100000.0}",0.06965227130727214,1
13,"{'Spouts': 1.0, 'Max_spout': 1000.0, 'Sorters': 1.0, 'Emit_freq': 10.0, 'Chunk_size': 2000000.0, 'Message_size': 1000.0}",0.08956238069050504,1
14,"{'Spouts': 1.0, 'Max_spout': 10.0, 'Sorters': 3.0, 'Emit_freq': 10.0, 'Chunk_size': 100000.0, 'Message_size': 100000.0}",2.982917327698509e-06,1
15,"{'Spouts': 3.0, 'Max_spout': 100.0, 'Sorters': 12.0, 'Emit_freq': 10.0, 'Chunk_size': 1000000.0, 'Message_size': 1000.0}",0.0018378053099383784,1
16,"{'Spouts': 3.0, 'Max_spout': 100.0, 'Sorters': 18.0, 'Emit_freq': 120.0, 'Chunk_size': 2000000.0, 'Message_size': 10000.0}",0.0019032797694285009,1
17,"{'Spouts': 1.0, 'Max_spout': 10.0, 'Sorters': 1.0, 'Emit_freq': 120.0, 'Chunk_size': 10000000.0, 'Message_size': 10000.0}",0.0002447086328967174,1
18,"{'Spouts': 1.0, 'Max_spout': 1000.0, 'Sorters': 3.0, 'Emit_freq': 120.0, 'Chunk_size': 1000000.0, 'Message_size': 10000.0}",0.0027516260642479473,1
19,"{'Spouts': 3.0, 'Max_spout': 10000.0, 'Sorters': 12.0, 'Emit_freq': 300.0, 'Chunk_size': 100000.0, 'Message_size': 10000.0}",0.030638246413157044,1
