iteration,config,value,elapsed_time
0,"{'DATA': 3.673, ' ACAP': 3.602, ' AEXP': 4.483, ' CPLx': 2.57, ' DOCU': 4.309, ' ETAT': 1.803, ' FLEx': 4.417, ' KLOC': 69.846, ' LTEx': 3.133, ' PCAP': 4.171, ' PCON': 4.462, ' PLEx': 2.749, ' PMAT': 2.448, ' PREC': 3.386, ' PVOL': 3.828, ' RELY': 3.883, ' RESL': 3.351, ' RUSE': 4.811, ' SCED': 3.0, ' SITE': 5.831, ' STOR': 3.661, ' TEAM': 3.556, ' TIME': 3.598, ' TOOL': 2.0}",0.08014084084724504,1
1,"{'DATA': 2.484, ' ACAP': 3.185, ' AEXP': 4.461, ' CPLx': 3.108, ' DOCU': 3.278, ' ETAT': 3.877, ' FLEx': 3.532, ' KLOC': 346.789, ' LTEx': 2.183, ' PCAP': 3.855, ' PCON': 3.058, ' PLEx': 3.766, ' PMAT': 2.328, ' PREC': 3.542, ' PVOL': 4.176, ' RELY': 3.319, ' RESL': 3.51, ' RUSE': 5.553, ' SCED': 3.0, ' SITE': 4.87, ' STOR': 3.591, ' TEAM': 4.391, ' TIME': 3.025, ' TOOL': 2.0}",0.17284700676912812,1
2,"{'DATA': 3.974, ' ACAP': 4.764, ' AEXP': 3.555, ' CPLx': 2.217, ' DOCU': 4.289, ' ETAT': 4.668, ' FLEx': 4.672, ' KLOC': 69.041, ' LTEx': 1.472, ' PCAP': 4.846, ' PCON': 4.717, ' PLEx': 3.982, ' PMAT': 2.439, ' PREC': 1.99, ' PVOL': 4.126, ' RELY': 2.71, ' RESL': 3.028, ' RUSE': 2.93, ' SCED': 3.0, ' SITE': 5.903, ' STOR': 3.308, ' TEAM': 4.717, ' TIME': 3.63, ' TOOL': 2.0}",0.13838553195300785,1
3,"{'DATA': 4.792, ' ACAP': 4.65, ' AEXP': 2.234, ' CPLx': 2.165, ' DOCU': 2.068, ' ETAT': 4.406, ' FLEx': 1.464, ' KLOC': 358.746, ' LTEx': 2.767, ' PCAP': 3.909, ' PCON': 4.378, ' PLEx': 3.199, ' PMAT': 2.61, ' PREC': 2.793, ' PVOL': 2.779, ' RELY': 1.753, ' RESL': 3.969, ' RUSE': 2.827, ' SCED': 3.0, ' SITE': 1.132, ' STOR': 3.467, ' TEAM': 1.791, ' TIME': 3.702, ' TOOL': 2.0}",0.4008359367502108,1
4,"{'DATA': 3.644, ' ACAP': 4.084, ' AEXP': 4.638, ' CPLx': 3.052, ' DOCU': 1.421, ' ETAT': 1.919, ' FLEx': 4.467, ' KLOC': 200.562, ' LTEx': 3.916, ' PCAP': 3.292, ' PCON': 3.209, ' PLEx': 1.242, ' PMAT': 2.465, ' PREC': 1.861, ' PVOL': 4.69, ' RELY': 1.576, ' RESL': 2.409, ' RUSE': 3.449, ' SCED': 3.0, ' SITE': 3.543, ' STOR': 3.855, ' TEAM': 3.132, ' TIME': 3.752, ' TOOL': 2.0}",0.30243672632980034,1
5,"{'DATA': 3.217, ' ACAP': 3.151, ' AEXP': 3.54, ' CPLx': 2.464, ' DOCU': 3.859, ' ETAT': 4.327, ' FLEx': 4.228, ' KLOC': 62.202, ' LTEx': 2.812, ' PCAP': 4.598, ' PCON': 4.188, ' PLEx': 3.391, ' PMAT': 2.136, ' PREC': 4.481, ' PVOL': 3.787, ' RELY': 3.089, ' RESL': 4.377, ' RUSE': 2.742, ' SCED': 3.0, ' SITE': 3.43, ' STOR': 3.333, ' TEAM': 3.846, ' TIME': 3.325, ' TOOL': 2.0}",0.07566429269224084,1
6,"{'DATA': 4.764, ' ACAP': 4.036, ' AEXP': 2.716, ' CPLx': 2.894, ' DOCU': 2.907, ' ETAT': 5.803, ' FLEx': 1.241, ' KLOC': 282.219, ' LTEx': 1.023, ' PCAP': 3.848, ' PCON': 3.904, ' PLEx': 3.021, ' PMAT': 2.369, ' PREC': 2.199, ' PVOL': 4.185, ' RELY': 1.631, ' RESL': 4.405, ' RUSE': 4.916, ' SCED': 3.0, ' SITE': 1.969, ' STOR': 3.605, ' TEAM': 2.159, ' TIME': 3.639, ' TOOL': 2.0}",0.37404617116657657,1
7,"{'DATA': 2.617, ' ACAP': 3.393, ' AEXP': 3.373, ' CPLx': 3.683, ' DOCU': 4.83, ' ETAT': 4.333, ' FLEx': 2.615, ' KLOC': 313.271, ' LTEx': 2.31, ' PCAP': 3.673, ' PCON': 3.33, ' PLEx': 1.789, ' PMAT': 2.854, ' PREC': 3.655, ' PVOL': 4.386, ' RELY': 1.842, ' RESL': 4.551, ' RUSE': 5.93, ' SCED': 3.0, ' SITE': 2.605, ' STOR': 3.43, ' TEAM': 1.289, ' TIME': 3.161, ' TOOL': 2.0}",0.3389485768188292,1
8,"{'DATA': 4.145, ' ACAP': 3.634, ' AEXP': 2.5, ' CPLx': 3.599, ' DOCU': 2.833, ' ETAT': 5.346, ' FLEx': 2.291, ' KLOC': 30.882, ' LTEx': 3.876, ' PCAP': 3.2, ' PCON': 4.313, ' PLEx': 2.533, ' PMAT': 2.049, ' PREC': 4.805, ' PVOL': 4.271, ' RELY': 2.29, ' RESL': 3.813, ' RUSE': 3.511, ' SCED': 3.0, ' SITE': 3.796, ' STOR': 3.465, ' TEAM': 4.298, ' TIME': 3.287, ' TOOL': 2.0}",0.053393051158218796,1
