iteration,config,value,elapsed_time
0,"{'N_estimators': 130, 'criterion': 'squared_error', 'Min_sample_leaves': 19, 'Min_impurity_decrease': 2.0, 'Max_depth': 14}",0.7899004182853481,1
1,"{'N_estimators': 80, 'criterion': 'poisson', 'Min_sample_leaves': 2, 'Min_impurity_decrease': 5.0, 'Max_depth': 8}",0.7955078121116727,1
2,"{'N_estimators': 40, 'criterion': 'poisson', 'Min_sample_leaves': 11, 'Min_impurity_decrease': 5.5, 'Max_depth': 1}",0.7829218389747442,1
3,"{'N_estimators': 190, 'criterion': 'squared_error', 'Min_sample_leaves': 9, 'Min_impurity_decrease': 9.0, 'Max_depth': 17}",0.7946421133182376,1
4,"{'N_estimators': 50, 'criterion': 'squared_error', 'Min_sample_leaves': 4, 'Min_impurity_decrease': 9.0, 'Max_depth': 19}",0.7952176729955366,1
5,"{'N_estimators': 40, 'criterion': 'poisson', 'Min_sample_leaves': 20, 'Min_impurity_decrease': 0.25, 'Max_depth': 5}",0.7998653546289384,1
6,"{'N_estimators': 100, 'criterion': 'squared_error', 'Min_sample_leaves': 6, 'Min_impurity_decrease': 1.5, 'Max_depth': 9}",0.7819375238252566,1
7,"{'N_estimators': 10, 'criterion': 'squared_error', 'Min_sample_leaves': 15, 'Min_impurity_decrease': 6.75, 'Max_depth': 13}",0.778031593558203,1
8,"{'N_estimators': 40, 'criterion': 'squared_error', 'Min_sample_leaves': 6, 'Min_impurity_decrease': 1.0, 'Max_depth': 15}",0.6353813019606767,1
9,"{'N_estimators': 180, 'criterion': 'squared_error', 'Min_sample_leaves': 14, 'Min_impurity_decrease': 9.0, 'Max_depth': 11}",0.7957501074921345,1
10,"{'N_estimators': 140, 'criterion': 'squared_error', 'Min_sample_leaves': 2, 'Min_impurity_decrease': 10.0, 'Max_depth': 3}",0.7920527201595303,1
11,"{'N_estimators': 110, 'criterion': 'poisson', 'Min_sample_leaves': 18, 'Min_impurity_decrease': 3.0, 'Max_depth': 19}",0.7890569101230807,1
12,"{'N_estimators': 100, 'criterion': 'poisson', 'Min_sample_leaves': 13, 'Min_impurity_decrease': 4.5, 'Max_depth': 17}",0.7898650748583506,1
13,"{'N_estimators': 10, 'criterion': 'squared_error', 'Min_sample_leaves': 9, 'Min_impurity_decrease': 1.5, 'Max_depth': 3}",0.8103538786689212,1
14,"{'N_estimators': 80, 'criterion': 'squared_error', 'Min_sample_leaves': 20, 'Min_impurity_decrease': 7.5, 'Max_depth': 6}",0.7951228312522111,1
15,"{'N_estimators': 30, 'criterion': 'squared_error', 'Min_sample_leaves': 1, 'Min_impurity_decrease': 7.75, 'Max_depth': 11}",0.7885061326807162,1
