iteration,config,value,elapsed_time
0,"{'Culture': 0.9361772487318778, 'Criticality': 0.4921649780809147, 'Criticality Modifier': 0.6835601419859841, 'Initial Known': 0.0144592670122843, 'Inter-Dependency': 0.8774988911916686, 'Dynamism': 0.1772632858508959, 'Size': 0.5926137368857648, 'Plan': 0.9635114985531492, 'Team Size': 0.6842281402449196}",0.46914265253109644,1
1,"{'Culture': 0.1611033272389902, 'Criticality': 0.984702308270001, 'Criticality Modifier': 0.1014516732040681, 'Initial Known': 0.6464167849596385, 'Inter-Dependency': 0.0300905707161847, 'Dynamism': 0.8910322874913021, 'Size': 0.1492733490234264, 'Plan': 0.4639095026731082, 'Team Size': 0.2793883502148627}",0.23950375487791775,1
2,"{'Culture': 0.761806759608342, 'Criticality': 0.6422002770771504, 'Criticality Modifier': 0.7952333999262725, 'Initial Known': 0.80191216979135, 'Inter-Dependency': 0.1738286035721151, 'Dynamism': 0.136994830504154, 'Size': 0.1729011360115065, 'Plan': 0.6491790144312374, 'Team Size': 0.2187644907377689}",0.387156844385534,1
3,"{'Culture': 0.4290172108752443, 'Criticality': 0.0027486092538941, 'Criticality Modifier': 0.4197680435076366, 'Initial Known': 0.398767456231175, 'Inter-Dependency': 0.6527031993151712, 'Dynamism': 0.6205640322511562, 'Size': 0.9842615408332848, 'Plan': 0.2020775547869406, 'Team Size': 0.9816180724313828}",0.3932083758377505,1
4,"{'Culture': 0.1058834255565229, 'Criticality': 0.0866533505150327, 'Criticality Modifier': 0.9480913480371168, 'Initial Known': 0.2593137708697687, 'Inter-Dependency': 0.7954617594302065, 'Dynamism': 0.3833389927979731, 'Size': 0.2970626598884641, 'Plan': 0.9956401485826828, 'Team Size': 0.072328782365113}",0.5057755939799833,1
5,"{'Culture': 0.8579764184118138, 'Criticality': 0.5501749896311866, 'Criticality Modifier': 0.5134267773851944, 'Initial Known': 0.8975300389853558, 'Inter-Dependency': 0.2261986330814275, 'Dynamism': 0.0936627192374868, 'Size': 0.8541975461842433, 'Plan': 0.1706150135787956, 'Team Size': 0.6376505348758327}",0.4440781430374834,1
6,"{'Culture': 0.2742571675293845, 'Criticality': 0.6335414045523851, 'Criticality Modifier': 0.631581145284923, 'Initial Known': 0.5744877436300936, 'Inter-Dependency': 0.4331264916526869, 'Dynamism': 0.7548428761950949, 'Size': 0.4578572121226413, 'Plan': 0.6065674822769358, 'Team Size': 0.6414825485985368}",0.49914763360924397,1
7,"{'Culture': 0.7002706670592901, 'Criticality': 0.1605305971827304, 'Criticality Modifier': 0.0742074206578701, 'Initial Known': 0.0973922664995978, 'Inter-Dependency': 0.4353889563085603, 'Dynamism': 0.4862567556456477, 'Size': 0.1868773458637522, 'Plan': 0.1800413491537587, 'Team Size': 0.3477174560616702}",0.48965033147589043,1
8,"{'Culture': 0.5460518747766123, 'Criticality': 0.5376531457100192, 'Criticality Modifier': 0.8159200756264217, 'Initial Known': 0.5174811721403031, 'Inter-Dependency': 0.7674072737831134, 'Dynamism': 0.1247046389393322, 'Size': 0.2673293125045574, 'Plan': 0.729971342621101, 'Team Size': 0.2804542891617463}",0.28524145473835205,1
9,"{'Culture': 0.5978789668993042, 'Criticality': 0.9564721597492843, 'Criticality Modifier': 0.2671110198041178, 'Initial Known': 0.299463096453002, 'Inter-Dependency': 0.6008058359764927, 'Dynamism': 0.6332954019693267, 'Size': 0.9801319735621092, 'Plan': 0.2302253444515797, 'Team Size': 0.8979054968206088}",0.3830977572876304,1
