iteration,config,value,elapsed_time
0,"{'N_estimators': 40, 'criterion': 'absolute_error', 'Min_sample_leaves': 8, 'Min_impurity_decrease': 7.5, 'Max_depth': 3}",0.517854581383895,1
1,"{'N_estimators': 50, 'criterion': 'poisson', 'Min_sample_leaves': 3, 'Min_impurity_decrease': 0.25, 'Max_depth': 10}",0.5782249024822831,1
2,"{'N_estimators': 70, 'criterion': 'poisson', 'Min_sample_leaves': 18, 'Min_impurity_decrease': 7.0, 'Max_depth': 3}",0.5188597960844291,1
3,"{'N_estimators': 160, 'criterion': 'squared_error', 'Min_sample_leaves': 3, 'Min_impurity_decrease': 0.75, 'Max_depth': 1}",0.5164248439705136,1
4,"{'N_estimators': 10, 'criterion': 'poisson', 'Min_sample_leaves': 15, 'Min_impurity_decrease': 3.25, 'Max_depth': 10}",0.49926871148823815,1
5,"{'N_estimators': 110, 'criterion': 'absolute_error', 'Min_sample_leaves': 3, 'Min_impurity_decrease': 6.5, 'Max_depth': 16}",0.4951423285879325,1
6,"{'N_estimators': 100, 'criterion': 'poisson', 'Min_sample_leaves': 2, 'Min_impurity_decrease': 9.75, 'Max_depth': 17}",0.5133290082704761,1
7,"{'N_estimators': 180, 'criterion': 'squared_error', 'Min_sample_leaves': 11, 'Min_impurity_decrease': 7.75, 'Max_depth': 10}",0.5237355193970703,1
8,"{'N_estimators': 80, 'criterion': 'poisson', 'Min_sample_leaves': 20, 'Min_impurity_decrease': 3.25, 'Max_depth': 15}",0.5279638674377439,1
9,"{'N_estimators': 10, 'criterion': 'squared_error', 'Min_sample_leaves': 19, 'Min_impurity_decrease': 8.0, 'Max_depth': 19}",0.5087390417677352,1
10,"{'N_estimators': 10, 'criterion': 'absolute_error', 'Min_sample_leaves': 4, 'Min_impurity_decrease': 8.0, 'Max_depth': 15}",0.48405361442642414,1
11,"{'N_estimators': 190, 'criterion': 'squared_error', 'Min_sample_leaves': 8, 'Min_impurity_decrease': 7.75, 'Max_depth': 3}",0.5591657114722333,1
12,"{'N_estimators': 180, 'criterion': 'poisson', 'Min_sample_leaves': 13, 'Min_impurity_decrease': 6.75, 'Max_depth': 5}",0.5270072161627963,1
13,"{'N_estimators': 190, 'criterion': 'squared_error', 'Min_sample_leaves': 18, 'Min_impurity_decrease': 5.75, 'Max_depth': 9}",0.5160810609380433,1
14,"{'N_estimators': 30, 'criterion': 'squared_error', 'Min_sample_leaves': 19, 'Min_impurity_decrease': 6.25, 'Max_depth': 8}",0.5485102022080711,1
15,"{'N_estimators': 90, 'criterion': 'squared_error', 'Min_sample_leaves': 7, 'Min_impurity_decrease': 4.0, 'Max_depth': 7}",0.5727894543850172,1
16,"{'N_estimators': 150, 'criterion': 'poisson', 'Min_sample_leaves': 20, 'Min_impurity_decrease': 3.5, 'Max_depth': 3}",0.5338449439555227,1
17,"{'N_estimators': 110, 'criterion': 'squared_error', 'Min_sample_leaves': 9, 'Min_impurity_decrease': 1.5, 'Max_depth': 4}",0.5374527959528183,1
18,"{'N_estimators': 110, 'criterion': 'absolute_error', 'Min_sample_leaves': 2, 'Min_impurity_decrease': 7.25, 'Max_depth': 9}",0.48585504587482764,1
19,"{'N_estimators': 200, 'criterion': 'poisson', 'Min_sample_leaves': 3, 'Min_impurity_decrease': 2.0, 'Max_depth': 19}",0.5283232389711757,1
