iteration,config,value,elapsed_time
0,"{'Culture': 0.5856350761694447, 'Criticality': 0.0522924460616013, 'Criticality Modifier': 0.3704722518013215, 'Initial Known': 0.4941514866496299, 'Inter-Dependency': 0.6278201030904792, 'Dynamism': 0.0187434016972065, 'Size': 0.3563337171551213, 'Plan': 0.2598022786471277, 'Team Size': 0.564516705219348}",0.16434847490552174,1
1,"{'Culture': 0.2372442459458863, 'Criticality': 0.6193499879090364, 'Criticality Modifier': 0.2227386609242262, 'Initial Known': 0.7624291995947093, 'Inter-Dependency': 0.315771121400679, 'Dynamism': 0.562560727372577, 'Size': 0.9424712789255733, 'Plan': 0.9862730287186569, 'Team Size': 0.5676881707320968}",0.3086927128844036,1
2,"{'Culture': 0.7686882659385996, 'Criticality': 0.7256654043803883, 'Criticality Modifier': 0.0209447888022494, 'Initial Known': 0.4796812342760802, 'Inter-Dependency': 0.2804906417360405, 'Dynamism': 0.4228557370915914, 'Size': 0.530200672639249, 'Plan': 0.160950327845302, 'Team Size': 0.0499209171727288}",0.353879791919276,1
3,"{'Culture': 0.310134066243292, 'Criticality': 0.4417628655047465, 'Criticality Modifier': 0.7097445437955001, 'Initial Known': 0.1939942909713281, 'Inter-Dependency': 0.6157398244537892, 'Dynamism': 0.6937429475181353, 'Size': 0.3649993931984833, 'Plan': 0.652390344441127, 'Team Size': 0.5857326859583026}",0.36640739044143555,1
4,"{'Culture': 0.1716172514565436, 'Criticality': 0.4320055051775128, 'Criticality Modifier': 0.3222543675470513, 'Initial Known': 0.1064516345040564, 'Inter-Dependency': 0.9942608991054545, 'Dynamism': 0.8087030970447376, 'Size': 0.7091661031567821, 'Plan': 0.1576160855624272, 'Team Size': 0.2872080076455002}",0.33241372620772625,1
5,"{'Culture': 0.936085915867061, 'Criticality': 0.8824394845159478, 'Criticality Modifier': 0.961685750807874, 'Initial Known': 0.7277489294758112, 'Inter-Dependency': 0.2258774403910943, 'Dynamism': 0.2348248029251934, 'Size': 0.0995286058194039, 'Plan': 0.6871221257655294, 'Team Size': 0.6334599513764843}",0.28171223583931837,1
6,"{'Culture': 0.6396115379593262, 'Criticality': 0.7098804455754895, 'Criticality Modifier': 0.5564380764961975, 'Initial Known': 0.8260716727600473, 'Inter-Dependency': 0.2859520270040899, 'Dynamism': 0.5496235266224867, 'Size': 0.4744156745252538, 'Plan': 0.2004629706822935, 'Team Size': 0.8848616498613735}",0.3083533136775982,1
7,"{'Culture': 0.9380438948861058, 'Criticality': 0.1489009503477458, 'Criticality Modifier': 0.7883973391571792, 'Initial Known': 0.3592487437426366, 'Inter-Dependency': 0.8242216606457382, 'Dynamism': 0.2564736838691042, 'Size': 0.9438586813880708, 'Plan': 0.8430236960720611, 'Team Size': 0.4466914419674103}",0.2688669175520637,1
8,"{'Culture': 0.5245329265449088, 'Criticality': 0.1904892598409209, 'Criticality Modifier': 0.3035766044050798, 'Initial Known': 0.8246854554579512, 'Inter-Dependency': 0.5479150916791398, 'Dynamism': 0.0762609272827447, 'Size': 0.6921166210991154, 'Plan': 0.541186200901496, 'Team Size': 0.1019222056338093}",0.4500921896064308,1
9,"{'Culture': 0.8831672961366548, 'Criticality': 0.7367221482426526, 'Criticality Modifier': 0.6924626426018792, 'Initial Known': 0.3807384947613991, 'Inter-Dependency': 0.0066182171952552, 'Dynamism': 0.9199481702670186, 'Size': 0.1316971715230291, 'Plan': 0.5568858841984159, 'Team Size': 0.553248715749222}",0.487704062452032,1
