iteration,config,value,elapsed_time
0,"{'DATA': 3.087, ' ACAP': 4.413, ' AEXP': 2.153, ' CPLx': 3.558, ' DOCU': 3.677, ' ETAT': 5.79, ' FLEx': 2.613, ' KLOC': 321.102, ' LTEx': 1.769, ' PCAP': 3.764, ' PCON': 1.379, ' PLEx': 2.65, ' PMAT': 2.098, ' PREC': 2.258, ' PVOL': 2.739, ' RELY': 3.455, ' RESL': 2.23, ' RUSE': 3.484, ' SCED': 3.0, ' SITE': 4.825, ' STOR': 3.413, ' TEAM': 3.618, ' TIME': 3.803, ' TOOL': 2.0}",0.4060994045985338,1
1,"{'DATA': 3.488, ' ACAP': 4.022, ' AEXP': 2.545, ' CPLx': 2.128, ' DOCU': 1.158, ' ETAT': 1.57, ' FLEx': 1.671, ' KLOC': 141.988, ' LTEx': 3.362, ' PCAP': 3.177, ' PCON': 3.166, ' PLEx': 2.247, ' PMAT': 2.159, ' PREC': 2.152, ' PVOL': 2.313, ' RELY': 2.32, ' RESL': 2.561, ' RUSE': 2.308, ' SCED': 3.0, ' SITE': 2.104, ' STOR': 3.88, ' TEAM': 1.456, ' TIME': 3.997, ' TOOL': 2.0}",0.2799548566898984,1
2,"{'DATA': 3.991, ' ACAP': 3.119, ' AEXP': 2.015, ' CPLx': 3.293, ' DOCU': 3.135, ' ETAT': 5.25, ' FLEx': 1.736, ' KLOC': 194.769, ' LTEx': 1.237, ' PCAP': 4.704, ' PCON': 1.036, ' PLEx': 2.941, ' PMAT': 2.15, ' PREC': 3.36, ' PVOL': 4.061, ' RELY': 3.583, ' RESL': 1.948, ' RUSE': 4.439, ' SCED': 3.0, ' SITE': 5.165, ' STOR': 3.488, ' TEAM': 4.244, ' TIME': 3.755, ' TOOL': 2.0}",0.3572947473005581,1
3,"{'DATA': 3.353, ' ACAP': 3.757, ' AEXP': 3.819, ' CPLx': 1.616, ' DOCU': 2.064, ' ETAT': 4.421, ' FLEx': 1.96, ' KLOC': 362.197, ' LTEx': 1.486, ' PCAP': 3.47, ' PCON': 4.013, ' PLEx': 3.035, ' PMAT': 2.42, ' PREC': 3.166, ' PVOL': 2.808, ' RELY': 2.875, ' RESL': 4.44, ' RUSE': 3.509, ' SCED': 3.0, ' SITE': 2.872, ' STOR': 3.488, ' TEAM': 1.326, ' TIME': 3.517, ' TOOL': 2.0}",0.28845907339067234,1
4,"{'DATA': 2.424, ' ACAP': 4.459, ' AEXP': 2.007, ' CPLx': 3.44, ' DOCU': 3.195, ' ETAT': 5.536, ' FLEx': 3.783, ' KLOC': 213.298, ' LTEx': 2.651, ' PCAP': 4.989, ' PCON': 2.892, ' PLEx': 2.074, ' PMAT': 2.068, ' PREC': 4.525, ' PVOL': 2.25, ' RELY': 2.207, ' RESL': 3.563, ' RUSE': 5.982, ' SCED': 3.0, ' SITE': 5.952, ' STOR': 3.59, ' TEAM': 1.313, ' TIME': 3.151, ' TOOL': 2.0}",0.2512006255932695,1
5,"{'DATA': 3.283, ' ACAP': 4.242, ' AEXP': 2.368, ' CPLx': 3.385, ' DOCU': 2.653, ' ETAT': 1.039, ' FLEx': 1.82, ' KLOC': 136.534, ' LTEx': 2.703, ' PCAP': 3.225, ' PCON': 1.836, ' PLEx': 3.856, ' PMAT': 2.03, ' PREC': 2.597, ' PVOL': 3.294, ' RELY': 2.144, ' RESL': 1.155, ' RUSE': 4.204, ' SCED': 3.0, ' SITE': 5.484, ' STOR': 3.9, ' TEAM': 3.907, ' TIME': 3.581, ' TOOL': 2.0}",0.22195383476962294,1
6,"{'DATA': 2.051, ' ACAP': 3.445, ' AEXP': 4.999, ' CPLx': 2.997, ' DOCU': 3.154, ' ETAT': 3.677, ' FLEx': 3.579, ' KLOC': 298.018, ' LTEx': 2.025, ' PCAP': 4.355, ' PCON': 2.933, ' PLEx': 1.72, ' PMAT': 2.93, ' PREC': 4.729, ' PVOL': 2.423, ' RELY': 1.331, ' RESL': 2.606, ' RUSE': 3.589, ' SCED': 3.0, ' SITE': 4.554, ' STOR': 3.139, ' TEAM': 3.985, ' TIME': 3.962, ' TOOL': 2.0}",0.25639550540475087,1
7,"{'DATA': 3.096, ' ACAP': 4.164, ' AEXP': 3.348, ' CPLx': 1.882, ' DOCU': 4.829, ' ETAT': 5.638, ' FLEx': 1.943, ' KLOC': 274.345, ' LTEx': 2.861, ' PCAP': 4.056, ' PCON': 1.914, ' PLEx': 1.412, ' PMAT': 2.286, ' PREC': 4.022, ' PVOL': 3.155, ' RELY': 1.292, ' RESL': 2.329, ' RUSE': 3.785, ' SCED': 3.0, ' SITE': 1.147, ' STOR': 3.691, ' TEAM': 1.201, ' TIME': 3.194, ' TOOL': 2.0}",0.5719067632156689,1
8,"{'DATA': 2.357, ' ACAP': 4.395, ' AEXP': 4.666, ' CPLx': 3.523, ' DOCU': 4.618, ' ETAT': 4.107, ' FLEx': 3.452, ' KLOC': 304.942, ' LTEx': 3.931, ' PCAP': 3.893, ' PCON': 2.486, ' PLEx': 1.623, ' PMAT': 2.017, ' PREC': 1.491, ' PVOL': 3.92, ' RELY': 2.916, ' RESL': 3.223, ' RUSE': 3.691, ' SCED': 3.0, ' SITE': 3.643, ' STOR': 3.98, ' TEAM': 2.062, ' TIME': 3.124, ' TOOL': 2.0}",0.2813051298437921,1
9,"{'DATA': 4.075, ' ACAP': 3.365, ' AEXP': 2.661, ' CPLx': 3.747, ' DOCU': 2.333, ' ETAT': 3.895, ' FLEx': 1.732, ' KLOC': 211.972, ' LTEx': 2.994, ' PCAP': 4.886, ' PCON': 1.014, ' PLEx': 2.521, ' PMAT': 2.587, ' PREC': 1.984, ' PVOL': 4.365, ' RELY': 3.232, ' RESL': 4.067, ' RUSE': 2.645, ' SCED': 3.0, ' SITE': 3.272, ' STOR': 3.602, ' TEAM': 2.926, ' TIME': 3.271, ' TOOL': 2.0}",0.25975820979603537,1
